"ahe","year","bachelor","female","age"
17.1428565979004,2008,"yes","yes",33
10.0961542129517,2008,"yes","no",28
28.8461532592773,2008,"yes","no",29
19.230770111084,2008,"yes","yes",27
30.769229888916,2008,"yes","no",28
22.7272720336914,2008,"yes","no",34
21.634614944458,2008,"yes","yes",25
16.8269233703613,2008,"yes","yes",30
13.942307472229,2008,"no","yes",34
23.5,2008,"yes","yes",31
11.8343191146851,2008,"yes","yes",29
43.269229888916,2008,"yes","no",29
25.2136745452881,2008,"yes","no",28
32.0512809753418,2008,"yes","yes",31
19.230770111084,2008,"yes","no",34
24.0384616851807,2008,"yes","no",25
20.9790210723877,2008,"yes","yes",26
23.5478801727295,2008,"yes","yes",29
36.0586547851562,2008,"yes","no",32
5.76923084259033,2008,"no","no",30
19.230770111084,2008,"no","no",28
21.634614944458,2008,"yes","no",28
30.2884616851807,2008,"yes","no",25
19.230770111084,2008,"yes","no",26
24.0384616851807,2008,"yes","yes",25
19.230770111084,2008,"yes","no",34
7.41758251190186,2008,"no","yes",28
21.1538467407227,2008,"yes","no",32
32.6923065185547,2008,"yes","no",32
15,2008,"no","yes",34
20.1923084259033,2008,"yes","no",30
2.9038462638855,2008,"yes","yes",32
38.461540222168,2008,"yes","no",29
59.1346168518066,2008,"yes","no",32
28.365385055542,2008,"yes","yes",29
57.6923065185547,2008,"yes","yes",26
18.8034191131592,2008,"yes","no",31
5.16153860092163,2008,"no","yes",31
17.3076915740967,2008,"yes","yes",30
19.230770111084,2008,"yes","no",34
16.8269233703613,2008,"yes","no",32
29.3269233703613,2008,"yes","no",32
14.4230766296387,2008,"no","no",27
5.76923084259033,2008,"no","no",25
21.634614944458,2008,"yes","yes",26
14.2857141494751,2008,"no","yes",26
24.6274032592773,2008,"yes","yes",34
34.6153831481934,2008,"yes","no",34
25,2008,"yes","no",26
21.1538467407227,2008,"no","yes",27
16.8269233703613,2008,"no","no",28
24.230770111084,2008,"yes","no",28
14.9038457870483,2008,"no","no",25
19.230770111084,2008,"yes","yes",33
17.7884616851807,2008,"yes","yes",34
16.3461532592773,2008,"no","no",33
41.538459777832,2008,"yes","no",34
13.4214744567871,2008,"no","no",25
15.865385055542,2008,"no","no",25
11.8343191146851,2008,"no","no",33
6.25,2008,"no","yes",26
10.4575166702271,2008,"no","yes",25
19.230770111084,2008,"no","no",25
17.3076915740967,2008,"no","no",29
13.3547010421753,2008,"yes","no",26
10.2564105987549,2008,"no","no",28
11.5384616851807,2008,"no","yes",30
7.46153831481934,2008,"yes","no",30
11.2980766296387,2008,"no","no",34
13.942307472229,2008,"no","yes",34
16.105770111084,2008,"yes","yes",27
9.61538505554199,2008,"no","no",30
31.6239318847656,2008,"yes","no",25
41.9580421447754,2008,"no","no",34
13.4615383148193,2008,"no","yes",30
8.24175834655762,2008,"no","yes",30
26.4423084259033,2008,"no","no",28
20.1923084259033,2008,"yes","no",29
26.4423084259033,2008,"yes","yes",26
18.269229888916,2008,"yes","yes",28
47.1153831481934,2008,"yes","yes",34
12.0192308425903,2008,"yes","no",27
23.3173084259033,2008,"yes","no",33
17.980770111084,2008,"yes","no",34
17.7884616851807,2008,"no","yes",28
3.8461537361145,2008,"no","no",29
11.057692527771,2008,"no","yes",31
21.634614944458,2008,"yes","yes",34
19.230770111084,2008,"no","yes",27
28.8461532592773,2008,"yes","no",29
16.0256404876709,2008,"no","yes",28
14.4230766296387,2008,"no","no",30
11.1111106872559,2008,"no","yes",29
22.2222213745117,2008,"no","no",34
16.3461532592773,2008,"no","yes",29
12.5,2008,"yes","yes",27
8.24175834655762,2008,"no","yes",34
14.4230766296387,2008,"no","yes",30
14.4230766296387,2008,"no","no",31
11.057692527771,2008,"no","no",28
14.8307695388794,2008,"no","no",27
38.461540222168,2008,"yes","no",27
11.384614944458,2008,"no","no",25
9.61538505554199,2008,"no","no",28
14.7692308425903,2008,"yes","no",30
23.6013984680176,2008,"no","no",33
5.96346139907837,2008,"no","no",25
17.3076915740967,2008,"no","yes",26
24.0384616851807,2008,"no","no",31
15.384614944458,2008,"no","no",29
10.9890108108521,2008,"no","no",32
18.269229888916,2008,"no","no",33
11.057692527771,2008,"no","yes",32
33.6538467407227,2008,"yes","yes",32
19.230770111084,2008,"yes","no",32
17.0940170288086,2008,"yes","yes",33
21.634614944458,2008,"yes","no",26
14.4230766296387,2008,"yes","yes",28
15.384614944458,2008,"yes","yes",25
17.7884616851807,2008,"no","no",25
21.1538467407227,2008,"no","no",33
19.230770111084,2008,"no","no",34
24.0384616851807,2008,"yes","yes",28
33.6538467407227,2008,"no","no",31
26.9230766296387,2008,"no","yes",34
18.269229888916,2008,"no","no",31
16.8269233703613,2008,"no","no",28
34.6153831481934,2008,"yes","no",29
6.92307710647583,2008,"yes","yes",27
12.3626375198364,2008,"yes","no",31
18.7509613037109,2008,"no","no",28
10.5769233703613,2008,"no","no",31
19.230770111084,2008,"no","no",31
12.0192308425903,2008,"no","no",28
12.0192308425903,2008,"no","no",29
66.8269195556641,2008,"no","no",33
19.2317314147949,2008,"no","no",28
24.0384616851807,2008,"yes","no",33
11.2980766296387,2008,"no","no",26
6.73076915740967,2008,"yes","no",29
21.634614944458,2008,"yes","no",33
14.4230766296387,2008,"yes","yes",29
8.74125862121582,2008,"no","no",25
14.9038457870483,2008,"yes","yes",34
18.5941047668457,2008,"yes","no",30
17.3086547851562,2008,"yes","yes",25
14.8307695388794,2008,"no","no",28
13.942307472229,2008,"yes","no",25
13.0769233703613,2008,"yes","yes",34
22.5961532592773,2008,"yes","yes",29
22.115385055542,2008,"yes","yes",25
15.865385055542,2008,"yes","yes",28
11.9047622680664,2008,"no","no",28
14.4230766296387,2008,"yes","no",25
6.1538462638855,2008,"yes","no",27
17.3076915740967,2008,"no","no",31
16.8269233703613,2008,"no","no",26
26.3461532592773,2008,"yes","yes",33
41.3461532592773,2008,"yes","no",30
38.461540222168,2008,"yes","yes",30
12.0192308425903,2008,"no","no",25
15.384614944458,2008,"yes","yes",26
4.32692289352417,2008,"no","no",33
7.21250009536743,2008,"yes","no",28
26.3736267089844,2008,"yes","no",31
5.91715955734253,2008,"yes","no",34
22.9166660308838,2008,"yes","no",27
16.8269233703613,2008,"yes","no",29
27.884614944458,2008,"yes","no",28
18.8034191131592,2008,"yes","no",26
16.3471145629883,2008,"yes","no",27
31.25,2008,"yes","no",26
23.7019233703613,2008,"yes","no",25
14.4230766296387,2008,"no","yes",34
8.79120922088623,2008,"no","no",25
8.17307662963867,2008,"yes","yes",28
35.3754806518555,2008,"no","no",29
38.461540222168,2008,"yes","no",34
5.76923084259033,2008,"no","yes",32
15,2008,"no","yes",30
6.73076915740967,2008,"yes","yes",26
27.472526550293,2008,"yes","yes",25
22.115385055542,2008,"yes","yes",34
11.5384616851807,2008,"no","yes",30
19.230770111084,2008,"yes","no",26
13.5164833068848,2008,"yes","no",28
32.0512809753418,2008,"yes","yes",34
20.5128211975098,2008,"yes","yes",27
24.0384616851807,2008,"yes","yes",29
12.0192308425903,2008,"no","no",29
35.769229888916,2008,"yes","yes",34
20.8333339691162,2008,"yes","no",30
6.59340667724609,2008,"no","no",31
62.5,2008,"yes","yes",31
7.21153831481934,2008,"yes","no",34
55.288459777832,2008,"yes","yes",29
3.52564096450806,2008,"no","no",27
19.230770111084,2008,"no","yes",26
9.61538505554199,2008,"no","no",25
10.9890108108521,2008,"no","no",28
39.4230766296387,2008,"no","no",34
32.6932678222656,2008,"yes","yes",34
20.748987197876,2008,"no","yes",34
25.9403839111328,2008,"yes","no",29
21.9230766296387,2008,"no","no",28
31.25,2008,"yes","no",32
17.3076915740967,2008,"no","yes",30
44.230770111084,2008,"yes","no",33
14.4230766296387,2008,"no","yes",33
21.1538467407227,2008,"yes","no",34
7.21153831481934,2008,"no","yes",32
19.230770111084,2008,"no","yes",28
16.8269233703613,2008,"no","yes",28
16.8269233703613,2008,"no","no",31
32.6923065185547,2008,"yes","no",30
55.288459777832,2008,"yes","yes",32
32.6923065185547,2008,"yes","no",25
9.61538505554199,2008,"no","yes",33
5.9004807472229,2008,"no","yes",27
25,2008,"no","no",34
14.4230766296387,2008,"no","no",34
19.7802200317383,2008,"no","no",32
32.4786338806152,2008,"no","no",33
14.4230766296387,2008,"yes","yes",34
5.12820529937744,2008,"no","no",28
8.65384578704834,2008,"no","no",28
30.9134616851807,2008,"yes","yes",33
24.615385055542,2008,"yes","no",31
16.8269233703613,2008,"yes","yes",27
9.40170955657959,2008,"no","no",32
12.0192308425903,2008,"no","no",28
11.8589744567871,2008,"no","yes",32
10.7692308425903,2008,"yes","yes",27
14.4230766296387,2008,"yes","no",29
13.4615383148193,2008,"no","no",33
8.5,2008,"no","yes",26
36.0576934814453,2008,"yes","no",30
25,2008,"yes","no",32
19.230770111084,2008,"yes","no",26
28.8461532592773,2008,"no","no",32
20.1923084259033,2008,"no","no",30
8.24175834655762,2008,"no","no",30
16.8269233703613,2008,"yes","yes",31
20.3296699523926,2008,"yes","no",32
5.07478618621826,2008,"yes","yes",30
10.5769233703613,2008,"no","no",28
24.1258735656738,2008,"no","no",32
19.230770111084,2008,"no","no",28
17.7884616851807,2008,"yes","yes",27
5.28846168518066,2008,"no","no",27
6.73076915740967,2008,"yes","yes",25
13.1868133544922,2008,"no","yes",26
11.5384616851807,2008,"yes","no",32
15.384614944458,2008,"yes","yes",33
16.2393169403076,2008,"yes","no",31
5.28846168518066,2008,"no","no",31
43.269229888916,2008,"no","no",31
17.7884616851807,2008,"yes","yes",34
38.461540222168,2008,"yes","no",30
25,2008,"yes","no",26
11.1815738677979,2008,"no","no",32
14.9048080444336,2008,"yes","yes",32
33.4757843017578,2008,"no","no",34
11.057692527771,2008,"no","no",30
27.4509811401367,2008,"yes","no",32
17.3076915740967,2008,"yes","no",30
17.6923084259033,2008,"no","no",27
19.230770111084,2008,"yes","yes",30
16.8269233703613,2008,"yes","yes",28
16.8269233703613,2008,"yes","no",29
22.115385055542,2008,"yes","no",33
42.8685913085938,2008,"no","no",25
20.1923084259033,2008,"yes","no",29
28.133903503418,2008,"no","no",25
13.942307472229,2008,"no","yes",31
7.21153831481934,2008,"no","no",32
8.85416698455811,2008,"yes","no",32
6.73076915740967,2008,"no","no",30
23.5576915740967,2008,"yes","no",27
27.7777786254883,2008,"yes","yes",26
25.9615383148193,2008,"yes","no",25
19.7115383148193,2008,"yes","yes",31
9.13461494445801,2008,"no","no",31
3.8461537361145,2008,"no","yes",31
4.04858303070068,2008,"no","yes",27
12.8365383148193,2008,"yes","no",31
19.230770111084,2008,"no","no",31
8.65384578704834,2008,"no","yes",25
24.587911605835,2008,"yes","no",34
17.3076915740967,2008,"no","no",34
16.4835166931152,2008,"no","yes",26
15.384614944458,2008,"no","yes",29
15,2008,"no","no",31
27.472526550293,2008,"no","no",30
14.4230766296387,2008,"yes","no",26
33.6538467407227,2008,"yes","no",33
12.0192308425903,2008,"no","no",32
14.1025638580322,2008,"yes","yes",28
11.2179489135742,2008,"no","no",31
11.0946741104126,2008,"yes","yes",32
10.0336542129517,2008,"no","no",28
4.567307472229,2008,"no","no",25
32.5,2008,"no","no",30
23.3173084259033,2008,"yes","no",33
8.65384578704834,2008,"no","no",25
29.5673084259033,2008,"no","no",26
31.8367614746094,2008,"yes","no",34
58.894229888916,2008,"yes","no",32
5.91715955734253,2008,"no","yes",29
28.8461532592773,2008,"yes","no",31
9.13461494445801,2008,"yes","yes",31
17.7514801025391,2008,"no","no",34
14.4230766296387,2008,"yes","yes",31
21.634614944458,2008,"no","no",32
13.2211542129517,2008,"no","no",33
21.634614944458,2008,"no","no",29
5.48076915740967,2008,"yes","yes",34
6.25,2008,"no","yes",25
6.25,2008,"no","no",30
13.7019233703613,2008,"yes","no",26
19.230770111084,2008,"no","no",34
12.0192308425903,2008,"no","no",30
7.6932692527771,2008,"no","no",30
6.25,2008,"no","no",25
8.65384578704834,2008,"no","yes",27
10,2008,"no","no",31
11.5384616851807,2008,"no","no",30
14.4230766296387,2008,"no","no",30
11.2980766296387,2008,"no","no",25
13.2211542129517,2008,"no","no",32
7.21153831481934,2008,"no","no",27
8.65384578704834,2008,"no","yes",29
16.8269233703613,2008,"no","no",25
22.115385055542,2008,"yes","no",30
9.61538505554199,2008,"no","no",25
8.65384578704834,2008,"no","no",34
21.1538467407227,2008,"yes","no",26
15.384614944458,2008,"yes","yes",34
23.3173084259033,2008,"yes","no",26
14.5,2008,"yes","no",26
55.2373161315918,2008,"yes","no",32
19.230770111084,2008,"yes","yes",27
25.480770111084,2008,"yes","no",26
31.25,2008,"yes","no",33
35.5769233703613,2008,"yes","yes",31
6,2008,"no","yes",28
57.6923065185547,2008,"yes","yes",28
13.7362632751465,2008,"no","no",29
23.3173084259033,2008,"yes","yes",31
5.76923084259033,2008,"no","no",25
15.865385055542,2008,"yes","yes",30
15.384614944458,2008,"no","yes",32
20.6730766296387,2008,"yes","yes",31
16.8269233703613,2008,"yes","yes",27
42.7350425720215,2008,"yes","yes",34
19.230770111084,2008,"yes","yes",31
9.61538505554199,2008,"no","yes",31
11.057692527771,2008,"yes","yes",32
34.8076934814453,2008,"yes","no",33
4.94505500793457,2008,"no","yes",26
9.61538505554199,2008,"no","no",34
15.384614944458,2008,"yes","yes",34
43.269229888916,2008,"yes","no",27
23.0769233703613,2008,"no","no",32
12.2377624511719,2008,"no","no",26
19.2270412445068,2008,"yes","yes",28
11.5384616851807,2008,"no","no",28
9.61538505554199,2008,"yes","yes",26
15.7342653274536,2008,"yes","no",27
13.4615383148193,2008,"no","yes",32
19.7115383148193,2008,"yes","yes",28
19.230770111084,2008,"yes","yes",27
14.4230766296387,2008,"no","no",25
19.230770111084,2008,"no","no",28
19.5,2008,"yes","no",29
13.1818180084229,2008,"yes","yes",30
9.61538505554199,2008,"no","no",27
9.61538505554199,2008,"no","yes",26
12.6373624801636,2008,"no","no",26
13.4615383148193,2008,"no","no",25
7.692307472229,2008,"no","yes",26
17.9487171173096,2008,"yes","no",27
10.6060609817505,2008,"yes","no",33
25,2008,"yes","no",33
20.6730766296387,2008,"yes","yes",33
31.25,2008,"yes","yes",31
19.230770111084,2008,"yes","no",31
27.4038467407227,2008,"yes","yes",30
7.692307472229,2008,"yes","no",29
13.4615383148193,2008,"no","no",33
13.942307472229,2008,"no","yes",34
14.4230766296387,2008,"no","no",29
19.230770111084,2008,"yes","no",34
10.5769233703613,2008,"no","no",31
8.01282024383545,2008,"no","yes",26
18.75,2008,"yes","no",30
14.4230766296387,2008,"yes","no",29
13.942307472229,2008,"no","yes",27
18.6813182830811,2008,"yes","no",25
7.692307472229,2008,"no","no",28
21.634614944458,2008,"yes","no",33
16.5680465698242,2008,"no","no",29
6.07287454605103,2008,"yes","yes",27
23.5042743682861,2008,"yes","no",30
19.230770111084,2008,"yes","no",27
20,2008,"no","no",33
26.0416660308838,2008,"no","yes",30
9,2008,"no","yes",30
13.4693880081177,2008,"no","no",29
12.0192308425903,2008,"no","yes",28
19.7115383148193,2008,"no","no",32
16.3461532592773,2008,"no","yes",28
17.3076915740967,2008,"no","no",25
13.4615383148193,2008,"yes","no",28
9.61538505554199,2008,"no","no",32
17.3076915740967,2008,"yes","no",29
15.384614944458,2008,"no","yes",27
25,2008,"yes","no",32
16.8269233703613,2008,"yes","yes",32
19.230770111084,2008,"yes","yes",29
31.730770111084,2008,"yes","no",34
28.8461532592773,2008,"yes","no",30
19.230770111084,2008,"no","no",32
20.1923084259033,2008,"yes","yes",32
23.0769233703613,2008,"yes","no",31
19.9519233703613,2008,"yes","yes",27
12.5714282989502,2008,"no","no",29
14.2857141494751,2008,"no","no",26
11.2990388870239,2008,"no","yes",31
13.4615383148193,2008,"no","no",29
14.4230766296387,2008,"yes","yes",27
19.230770111084,2008,"yes","no",29
13.4615383148193,2008,"yes","yes",27
51.2820510864258,2008,"yes","no",32
14.9038457870483,2008,"no","no",27
28.8461532592773,2008,"yes","yes",25
38.461540222168,2008,"yes","no",26
12.9807691574097,2008,"no","yes",28
15.4784240722656,2008,"yes","yes",27
12.0192308425903,2008,"no","yes",30
17.7884616851807,2008,"no","yes",31
4.807692527771,2008,"no","yes",31
10.3550300598145,2008,"yes","yes",28
15.384614944458,2008,"no","no",34
12.0192308425903,2008,"no","no",33
15.384614944458,2008,"no","yes",31
30.9829063415527,2008,"yes","yes",30
21.1538467407227,2008,"no","no",33
13.9860143661499,2008,"yes","no",34
9.61538505554199,2008,"no","no",32
13.0769233703613,2008,"yes","no",25
15.384614944458,2008,"no","yes",30
19.230770111084,2008,"no","no",30
14.4230766296387,2008,"yes","yes",30
32.0512809753418,2008,"yes","no",29
20.6730766296387,2008,"no","no",28
16.3461532592773,2008,"yes","yes",28
16.8269233703613,2008,"yes","no",28
11.1538457870483,2008,"yes","no",34
13.942307472229,2008,"yes","yes",31
14.529914855957,2008,"no","no",29
32.6923065185547,2008,"yes","no",30
13.4615383148193,2008,"yes","yes",25
33.760684967041,2008,"yes","no",25
40.8653831481934,2008,"yes","yes",29
17.1428565979004,2008,"yes","no",25
24.0384616851807,2008,"yes","yes",25
22,2008,"no","no",29
17.7884616851807,2008,"yes","no",27
17.7884616851807,2008,"yes","yes",26
21.634614944458,2008,"yes","yes",33
16.8269233703613,2008,"yes","yes",31
22.5961532592773,2008,"yes","yes",28
21.634614944458,2008,"no","no",29
38.461540222168,2008,"no","no",30
5.76923084259033,2008,"no","no",32
6,2008,"no","no",34
7.80000019073486,2008,"no","yes",32
14.9038457870483,2008,"yes","yes",29
11.5384616851807,2008,"no","no",30
14.3999996185303,2008,"no","no",30
17.3076915740967,2008,"no","no",28
16.2393169403076,2008,"no","no",29
12.8205127716064,2008,"yes","yes",25
10.0961542129517,2008,"no","yes",29
8.5,2008,"yes","no",33
15.1442308425903,2008,"no","yes",25
11.0946741104126,2008,"yes","yes",34
11.9658117294312,2008,"yes","yes",25
14.9038457870483,2008,"no","no",34
14.9038457870483,2008,"yes","yes",30
7.692307472229,2008,"no","no",31
19.230770111084,2008,"yes","yes",28
13.1701631546021,2008,"yes","no",30
14.0625,2008,"yes","yes",27
12.000506401062,2008,"no","yes",25
20.2429141998291,2008,"no","yes",31
10.9375,2008,"no","yes",32
18.0288467407227,2008,"no","no",29
24.0384616851807,2008,"yes","yes",25
16.8269233703613,2008,"no","no",28
7.692307472229,2008,"no","no",28
11.5384616851807,2008,"no","yes",34
11.5384616851807,2008,"no","no",33
22,2008,"no","no",31
32.0261421203613,2008,"yes","no",32
32.211540222168,2008,"no","yes",25
21.634614944458,2008,"yes","no",25
6.25,2008,"no","yes",30
8,2008,"no","yes",27
16.0256404876709,2008,"no","no",26
9.61538505554199,2008,"yes","no",30
11.25,2008,"no","yes",34
38.0608978271484,2008,"yes","no",33
6.86813163757324,2008,"yes","yes",26
14.0532541275024,2008,"no","no",25
52.8846168518066,2008,"yes","no",33
18.75,2008,"yes","no",27
12.2863245010376,2008,"no","yes",25
23.5042743682861,2008,"no","no",32
17.7884616851807,2008,"no","no",33
7.6932692527771,2008,"no","no",32
43.270191192627,2008,"yes","yes",31
18.7509613037109,2008,"yes","yes",32
11.057692527771,2008,"no","no",28
10.5769233703613,2008,"no","yes",26
16.8269233703613,2008,"yes","yes",26
23.0769233703613,2008,"no","no",25
14.7115383148193,2008,"no","no",32
19.2788467407227,2008,"no","no",29
36.0576934814453,2008,"no","yes",30
11.5384616851807,2008,"no","yes",31
28.133903503418,2008,"no","no",28
16.8269233703613,2008,"no","yes",28
8.65384578704834,2008,"yes","yes",27
24.0384616851807,2008,"no","no",34
28.8461532592773,2008,"no","no",28
15.384614944458,2008,"no","no",29
9,2008,"no","yes",28
21.0336532592773,2008,"yes","yes",28
12.0192308425903,2008,"no","yes",28
8.24175834655762,2008,"no","yes",32
56.730770111084,2008,"yes","no",29
10,2008,"no","no",32
4.32692289352417,2008,"no","no",26
8.24175834655762,2008,"no","no",32
11.5394229888916,2008,"no","yes",27
4.94505500793457,2008,"no","no",33
12.0192308425903,2008,"no","yes",32
16.8269233703613,2008,"yes","yes",27
16.009614944458,2008,"yes","yes",26
22.115385055542,2008,"yes","yes",30
14.3692312240601,2008,"no","no",28
8.17307662963867,2008,"no","no",29
14.3356647491455,2008,"yes","no",26
18.7728939056396,2008,"yes","no",28
12.0192308425903,2008,"no","no",29
2.69230771064758,2008,"no","yes",27
11.9230766296387,2008,"no","no",26
19.230770111084,2008,"no","yes",34
16.8269233703613,2008,"no","no",25
20.4423084259033,2008,"no","no",34
29.700855255127,2008,"yes","yes",30
21.634614944458,2008,"no","no",30
8.65384578704834,2008,"no","yes",33
15.865385055542,2008,"no","no",34
21.634614944458,2008,"yes","yes",33
16.25,2008,"yes","yes",27
6.63919401168823,2008,"yes","no",27
12.5,2008,"no","yes",33
16.8269233703613,2008,"no","yes",31
15.384614944458,2008,"no","yes",29
36.0576934814453,2008,"yes","no",31
10.5769233703613,2008,"yes","no",31
19.230770111084,2008,"yes","yes",28
19.230770111084,2008,"yes","yes",28
20.1923084259033,2008,"no","no",28
13.4615383148193,2008,"yes","no",28
19.230770111084,2008,"no","no",27
19.230770111084,2008,"yes","no",29
39.230770111084,2008,"yes","no",26
13.77024269104,2008,"no","no",30
5.82912111282349,2008,"no","yes",29
10.5769233703613,2008,"no","no",28
13.4615383148193,2008,"no","no",33
9.13461494445801,2008,"no","yes",27
17.3076915740967,2008,"no","no",34
22.3076915740967,2008,"yes","yes",32
3.36538457870483,2008,"no","yes",31
21.634614944458,2008,"yes","yes",29
36.0576934814453,2008,"yes","no",28
32.0512809753418,2008,"yes","yes",30
15.384614944458,2008,"no","no",29
19.230770111084,2008,"yes","yes",25
67.3076934814453,2008,"yes","yes",25
30.769229888916,2008,"yes","no",27
12.8205127716064,2008,"no","no",34
17.3076915740967,2008,"no","yes",27
13.4615383148193,2008,"yes","yes",31
12.5,2008,"no","yes",27
17.3076915740967,2008,"no","yes",27
15.384614944458,2008,"yes","yes",28
20.6730766296387,2008,"yes","yes",26
11.2980766296387,2008,"no","no",34
7.692307472229,2008,"no","yes",25
7.692307472229,2008,"no","no",25
28.8461532592773,2008,"no","no",31
8.65384578704834,2008,"no","no",31
24.0384616851807,2008,"yes","no",30
28.8461532592773,2008,"yes","no",29
7.21153831481934,2008,"no","no",33
18.269229888916,2008,"yes","no",25
14.9038457870483,2008,"yes","yes",25
23.0769233703613,2008,"yes","yes",30
21.1538467407227,2008,"yes","no",25
16.0256404876709,2008,"yes","yes",27
33.6538467407227,2008,"yes","no",26
22.115385055542,2008,"yes","yes",29
26.4423084259033,2008,"yes","no",34
37.5,2008,"yes","no",32
32.0512809753418,2008,"yes","no",31
25,2008,"yes","yes",29
11.5384616851807,2008,"no","yes",32
19.230770111084,2008,"no","no",27
26.4423084259033,2008,"no","no",25
19.230770111084,2008,"yes","no",26
24.0384616851807,2008,"yes","no",25
23.0769233703613,2008,"yes","no",26
10,2008,"no","no",28
19.230770111084,2008,"yes","yes",30
23.0769233703613,2008,"yes","yes",25
13.4615383148193,2008,"no","no",32
14.4230766296387,2008,"yes","yes",31
10.9890108108521,2008,"no","no",27
10,2008,"no","no",26
26.4423084259033,2008,"yes","no",34
22.6923084259033,2008,"yes","no",29
16.8269233703613,2008,"yes","yes",25
32.6923065185547,2008,"yes","no",28
13.4615383148193,2008,"no","no",30
13.4615383148193,2008,"yes","yes",31
17.1517677307129,2008,"no","no",32
17.3076915740967,2008,"yes","yes",26
18.269229888916,2008,"yes","no",33
36.2980766296387,2008,"yes","no",34
12.5,2008,"no","yes",26
10.6837606430054,2008,"no","yes",26
19.230770111084,2008,"yes","yes",33
17.7884616851807,2008,"yes","yes",27
15.384614944458,2008,"no","no",32
16.8269233703613,2008,"yes","yes",32
14.4230766296387,2008,"no","yes",33
7.21153831481934,2008,"yes","no",26
33.6538467407227,2008,"yes","no",31
14.4230766296387,2008,"no","no",33
36.0576934814453,2008,"yes","no",27
13.9860143661499,2008,"no","no",33
16.8269233703613,2008,"no","no",34
10.5769233703613,2008,"no","no",25
12.5,2008,"no","yes",26
14.1025638580322,2008,"yes","yes",32
36.538459777832,2008,"yes","no",34
17.3076915740967,2008,"yes","yes",34
22.2222213745117,2008,"yes","no",25
30,2008,"yes","no",34
14.4230766296387,2008,"yes","yes",34
31.8825912475586,2008,"yes","no",33
10.5769233703613,2008,"no","no",30
10.5769233703613,2008,"no","yes",27
8.11965847015381,2008,"no","no",25
23.5042743682861,2008,"yes","no",28
23.0769233703613,2008,"no","no",27
25.9615383148193,2008,"yes","yes",34
48.0769233703613,2008,"yes","no",34
12.0192308425903,2008,"no","yes",29
5,2008,"no","yes",25
27.7777786254883,2008,"no","no",33
12.5,2008,"no","no",26
13.8942308425903,2008,"no","no",30
22.115385055542,2008,"yes","yes",34
18.1730766296387,2008,"no","no",34
11.9230766296387,2008,"no","no",28
13.4615383148193,2008,"no","no",27
7.692307472229,2008,"no","no",32
18,2008,"no","no",31
11.1111106872559,2008,"no","no",27
11.25,2008,"no","yes",31
14.6634616851807,2008,"yes","no",30
11.25,2008,"yes","yes",27
6.9911642074585,2008,"no","yes",25
8.40692329406738,2008,"no","yes",30
13.1410255432129,2008,"yes","yes",34
16.3999996185303,2008,"yes","no",33
20.299144744873,2008,"yes","yes",31
11.2980766296387,2008,"no","no",25
18.269229888916,2008,"yes","no",29
13.9795913696289,2008,"yes","yes",30
6.95581007003784,2008,"no","yes",29
27.2435894012451,2008,"yes","no",32
14.0913505554199,2008,"no","no",27
12.8205127716064,2008,"no","no",25
10.0961542129517,2008,"no","yes",29
12.0192308425903,2008,"no","no",31
9.40170955657959,2008,"no","no",26
8.65384578704834,2008,"no","yes",30
8.17403888702393,2008,"no","no",33
14.4230766296387,2008,"no","yes",31
15.384614944458,2008,"no","yes",34
4.6620044708252,2008,"yes","yes",29
6.25,2008,"no","yes",28
4.59183692932129,2008,"no","yes",26
21.634614944458,2008,"no","no",29
6.82692289352417,2008,"no","yes",25
16.8269233703613,2008,"no","no",29
24.0379810333252,2008,"no","no",26
25.6410255432129,2008,"no","no",30
14.4230766296387,2008,"no","yes",30
11.5384616851807,2008,"no","no",33
14.2307691574097,2008,"yes","no",31
15.384614944458,2008,"no","yes",27
11.0946741104126,2008,"yes","yes",26
17.7125511169434,2008,"yes","yes",28
24.0384616851807,2008,"yes","no",25
13.4615383148193,2008,"no","no",27
19.230770111084,2008,"yes","yes",33
8.65384578704834,2008,"no","yes",27
6.61057710647583,2008,"yes","no",31
21.6783218383789,2008,"yes","no",30
33.6538467407227,2008,"yes","no",29
22.5961532592773,2008,"yes","yes",32
12.5,2008,"no","yes",34
16.6666660308838,2008,"no","no",29
19.230770111084,2008,"no","no",32
19.230770111084,2008,"no","no",28
18.125,2008,"no","yes",25
19.7115383148193,2008,"yes","yes",27
16.8269233703613,2008,"no","no",32
12.7472524642944,2008,"no","yes",32
31.25,2008,"yes","no",27
12.0192308425903,2008,"no","yes",26
24.0384616851807,2008,"no","no",27
17.7884616851807,2008,"yes","yes",28
9.7302885055542,2008,"no","no",25
23.5576915740967,2008,"no","no",25
18.6390533447266,2008,"yes","no",33
38.461540222168,2008,"yes","no",32
23.9316234588623,2008,"yes","yes",28
28.3216781616211,2008,"yes","no",31
16.8278846740723,2008,"yes","yes",34
11.5384616851807,2008,"no","no",27
29.5726490020752,2008,"yes","no",33
19.230770111084,2008,"yes","yes",30
18.269229888916,2008,"yes","yes",25
14.3288087844849,2008,"no","yes",32
12.9807691574097,2008,"no","yes",34
14.2307691574097,2008,"no","no",34
23.0769233703613,2008,"yes","yes",32
19.230770111084,2008,"no","no",27
35.7142868041992,2008,"no","yes",27
22.115385055542,2008,"yes","yes",34
19.230770111084,2008,"no","no",29
10.5769233703613,2008,"no","yes",28
12.8205127716064,2008,"no","no",28
15.0641021728516,2008,"no","no",30
